filename,relpath,width,height,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,edge_density,hist_00,hist_01,hist_02,hist_03,hist_04,hist_05,hist_06,hist_07,hist_08,hist_09,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15
2.jpg,2.jpg,720.0,1280.0,0.5625,0.5370882749557495,0.5319645404815674,0.5170803666114807,0.12552346289157867,0.13303178548812866,0.15110893547534943,0.5319802165031433,0.13192041218280792,0.056061126373626376,0.0017523871501907706,0.026759982109069824,0.018713107332587242,0.01587456651031971,0.025491535663604736,0.040898438543081284,0.041008029133081436,0.04877821356058121,0.20919162034988403,0.3849782943725586,0.1855154037475586,0.0004741753509733826,0.0002734375011641532,0.0001226128515554592,8.680555765749887e-05,8.138021075865254e-05
20.jpg,20.jpg,200.0,274.0,0.7299270072992701,0.832845151424408,0.8149476647377014,0.9177395105361938,0.14163637161254883,0.14088411629199982,0.14942580461502075,0.8261621594429016,0.1413518190383911,0.11763392857142857,9.124087227974087e-05,0.0006204379606060684,0.0010583942057564855,0.004580291919410229,0.009598540142178535,0.012992700561881065,0.014270072802901268,0.01598540134727955,0.01967153325676918,0.02031021937727928,0.021551094949245453,0.022262774407863617,0.033740874379873276,0.5375547409057617,0.22582116723060608,0.0598905123770237
21.jpg,21.jpg,750.0,435.0,1.7241379310344827,0.5347821712493896,0.5281539559364319,0.5124207735061646,0.06373190134763718,0.0619741715490818,0.06940227001905441,0.5284280180931091,0.06190701201558113,0.046352395124716554,0.0007478927145712078,0.0023264368064701557,0.005017624702304602,0.0076137930154800415,0.009186207316815853,0.014304980635643005,0.01805976964533329,0.04136398434638977,0.8465532660484314,0.05401379242539406,0.0008030651370063424,9.195402526529506e-06,0.0,0.0,0.0,0.0
22.jpg,22.jpg,400.0,334.0,1.1976047904191616,0.551969051361084,0.4995642900466919,0.41022932529449463,0.296125203371048,0.273836225271225,0.22995448112487793,0.5042592287063599,0.2752707600593567,0.11592371323529412,0.20264221727848053,0.008884730748832226,0.009752994403243065,0.012110778130590916,0.013585329055786133,0.015621257945895195,0.01969311386346817,0.03318862244486809,0.06526946276426315,0.10026197880506516,0.17297904193401337,0.291369765996933,0.044775448739528656,0.007776946295052767,0.0015643712831661105,0.0005239520687609911
23.jpg,23.jpg,602.0,803.0,0.7496886674968867,0.7032595276832581,0.6683663725852966,0.649165689945221,0.11760270595550537,0.11522427946329117,0.11633940786123276,0.6743965744972229,0.11577040702104568,0.018649193548387098,8.481483382638544e-05,0.00027926836628466845,0.0007881573401391506,0.0011232794495299459,0.0013591060414910316,0.0013797925785183907,0.0021576066501438618,0.07043768465518951,0.11483721435070038,0.18396958708763123,0.15030016005039215,0.1344790905714035,0.23639342188835144,0.10127098113298416,0.0011005242122337222,3.9304435631493106e-05
24.jpg,24.jpg,1734.0,2307.0,0.7516254876462939,0.5743642449378967,0.5651748776435852,0.5683104395866394,0.10637794435024261,0.11733849346637726,0.12259899079799652,0.5673537850379944,0.11507285386323929,0.032869944852941174,0.013452863320708275,0.01141753513365984,0.015924904495477676,0.003961915150284767,0.004317885264754295,0.0071206483989953995,0.012098227627575397,0.042874377220869064,0.11337141692638397,0.5504384636878967,0.2026623785495758,0.022355610504746437,3.7496831737371394e-06,0.0,0.0,0.0
25.jpg,25.jpg,400.0,347.0,1.1527377521613833,0.5433207750320435,0.5010704398155212,0.41726571321487427,0.32174187898635864,0.3016150891780853,0.2521926164627075,0.5040063261985779,0.302197128534317,0.08752409438351612,0.25946685671806335,0.006224784068763256,0.003695965511724353,0.004048991482704878,0.004927953705191612,0.006952449679374695,0.009409221820533276,0.013580692000687122,0.02182997204363346,0.04855187237262726,0.15365274250507355,0.418364554643631,0.04127521440386772,0.0064193084836006165,0.001275216112844646,0.0003242075035814196
26.jpg,26.jpg,440.0,334.0,1.3173652694610778,0.8651411533355713,0.9062073826789856,0.9087337851524353,0.20177514851093292,0.1961863487958908,0.20888034999370575,0.8976628184318542,0.19734804332256317,0.095790059347181,0.003688078373670578,0.0035724006593227386,0.00952640175819397,0.01274496503174305,0.009614861570298672,0.010894120670855045,0.012261839583516121,0.013296134769916534,0.013615950010716915,0.016120033338665962,0.012833423912525177,0.01504490990191698,0.0200530756264925,0.02189711481332779,0.06454817950725555,0.7602885365486145
27.jpg,27.jpg,921.0,1361.0,0.6767083027185893,0.9547724723815918,0.9536278247833252,0.9551095962524414,0.1596730500459671,0.16217470169067383,0.15744927525520325,0.9539780616760254,0.16125479340553284,0.12667410714285715,0.007408169563859701,0.003379389178007841,0.0031304822769016027,0.003590002655982971,0.004162807483226061,0.006416531279683113,0.009633971378207207,0.007581287529319525,0.005507064051926136,0.004870436619967222,0.0046319011598825455,0.004669396672397852,0.004609563387930393,0.004698116797953844,0.014603332616388798,0.9111075401306152
28.jpg,28.jpg,576.0,1024.0,0.5625,0.7225760817527771,0.6927234530448914,0.6611661911010742,0.14901453256607056,0.1534542590379715,0.15811806917190552,0.6967918276786804,0.15233585238456726,0.05232657967032967,0.0005272759590297937,0.00658331997692585,0.00530158169567585,0.0074869790114462376,0.01043022982776165,0.01402960903942585,0.01564534567296505,0.0658925399184227,0.02448187954723835,0.037872314453125,0.2227766215801239,0.2005140483379364,0.2242652028799057,0.0841301828622818,0.0505625419318676,0.02950032614171505
29.jpg,29.jpg,685.0,938.0,0.7302771855010661,0.9064850807189941,0.9064850807189941,0.9064850807189941,0.24076983332633972,0.24076983332633972,0.24076983332633972,0.9064850807189941,0.24076980352401733,0.11676190476190476,0.020772570744156837,0.018070751801133156,0.010738798417150974,0.008636172860860825,0.0090345973148942,0.007117177359759808,0.00854590442031622,0.010105364955961704,0.007570074405521154,0.006614477373659611,0.009160662069916725,0.008662630803883076,0.00915443617850542,0.010799495503306389,0.017454437911510468,0.8375624418258667
3.jpg,3.jpg,400.0,261.0,1.5325670498084292,0.8875738382339478,0.8334068059921265,0.6823427081108093,0.18819034099578857,0.1866813451051712,0.17665421962738037,0.8340256214141846,0.1859416961669922,0.10535913584183673,0.005641762632876635,0.007231800816953182,0.008793103508651257,0.011101532727479935,0.01209770143032074,0.013045976869761944,0.012538313865661621,0.01311302650719881,0.013266283087432384,0.014166667126119137,0.014454022981226444,0.018170498311519623,0.03196360170841217,0.1671934872865677,0.5467720031738281,0.11045019328594208
30.jpg,30.jpg,1299.0,1600.0,0.811875,0.6805598139762878,0.6786544322967529,0.6781145930290222,0.09560191631317139,0.09799616783857346,0.08914216607809067,0.6790204644203186,0.09642412513494492,0.0565452847805789,0.0023368936963379383,0.004378368146717548,0.0039241723716259,0.0032443224918097258,0.00302829104475677,0.003421381814405322,0.005590839311480522,0.006530504208058119,0.02420756407082081,0.1639944165945053,0.10608015954494476,0.6000476479530334,0.07255725562572479,0.0006466512568295002,1.1066204933740664e-05,4.811393523596053e-07
31.jpg,31.jpg,400.0,435.0,0.9195402298850575,0.9423435926437378,0.9421892166137695,0.9422935247421265,0.1931241899728775,0.19322918355464935,0.19320131838321686,0.9422293305397034,0.1932043731212616,0.08644334532374101,0.0007988505531102419,0.023091953247785568,0.013683907687664032,0.0039482759311795235,0.004034482873976231,0.003856321796774864,0.004316092003136873,0.0034597699996083975,0.0035517241340130568,0.00449425308033824,0.0050229886546730995,0.005281609017401934,0.0051781609654426575,0.005109195597469807,0.011770115233957767,0.9024022817611694
32.jpg,32.jpg,312.0,500.0,0.624,0.7814432382583618,0.8184005618095398,0.8041886687278748,0.09936061501502991,0.0877147689461708,0.08331295102834702,0.8095225095748901,0.08931457251310349,0.07310403963414634,0.0,0.0,0.0,0.0,0.000538461550604552,0.005423076916486025,0.012730768881738186,0.012249999679625034,0.01289102528244257,0.014442307874560356,0.017461538314819336,0.02153846062719822,0.14277563989162445,0.7425512671470642,0.017346153035759926,5.1282051572343335e-05
33.jpg,33.jpg,960.0,1280.0,0.75,0.7011216282844543,0.7046940326690674,0.6789250373840332,0.07459153234958649,0.0695645734667778,0.06665100157260895,0.70207679271698,0.06960908323526382,0.057459677419354836,0.0,0.0,0.0,6.347656017169356e-05,0.0014900716487318277,0.006161295343190432,0.009944661520421505,0.013188476674258709,0.019176432862877846,0.028358561918139458,0.21770182251930237,0.5206900835037231,0.1832250952720642,0.0,0.0,0.0
34.jpg,34.jpg,640.0,737.0,0.8683853459972863,0.8041412234306335,0.801813542842865,0.7603419423103333,0.1264462023973465,0.13022948801517487,0.11317159235477448,0.7993180155754089,0.12774135172367096,0.05196375425170068,2.54409769695485e-05,0.00047065806575119495,0.001876272028312087,0.0038352273404598236,0.005011872388422489,0.0048507461324334145,0.004568775650113821,0.005013992544263601,0.015654681250452995,0.03824838995933533,0.08002035319805145,0.14461499452590942,0.17525865137577057,0.21385473012924194,0.22694623470306396,0.0797489807009697
35.jpg,35.jpg,232.0,218.0,1.0642201834862386,0.9495782256126404,0.9495782256126404,0.9495782256126404,0.12404197454452515,0.12404197454452515,0.12404197454452515,0.9495782256126404,0.12404197454452515,0.08712948069852941,0.0006722556427121162,0.0006327111623249948,0.000889750081114471,0.002174944616854191,0.002926289103925228,0.0037962670903652906,0.0053978171199560165,0.006129389628767967,0.008581145666539669,0.010934039950370789,0.014868712052702904,0.014532584697008133,0.014888484962284565,0.015501423738896847,0.03918854892253876,0.858885645866394
36.jpg,36.jpg,604.0,900.0,0.6711111111111111,0.8075278997421265,0.8046966195106506,0.7994801998138428,0.15951226651668549,0.16126739978790283,0.1604938954114914,0.8049221634864807,0.16054999828338623,0.09219160104986876,0.006100073456764221,0.002106328262016177,0.0029654158279299736,0.004626563750207424,0.00687637971714139,0.009527225978672504,0.01006806455552578,0.011782560497522354,0.016598602756857872,0.03221670165657997,0.058857616037130356,0.07390544563531876,0.18457873165607452,0.20917770266532898,0.2140102982521057,0.15660227835178375
37.jpg,37.jpg,750.0,575.0,1.3043478260869565,0.9062361121177673,0.8369204998016357,0.6584257483482361,0.10598566383123398,0.10314397513866425,0.09576737135648727,0.8387805223464966,0.10292468219995499,0.07813673048048048,0.0014284057542681694,0.0017298550810664892,0.0021055073011666536,0.0021588406525552273,0.002453333232551813,0.003042318858206272,0.005008695647120476,0.008183188736438751,0.010840579867362976,0.010828985832631588,0.010441739112138748,0.012660869397222996,0.04628405719995499,0.5894863605499268,0.2927860915660858,0.000561159395147115
38.jpg,38.jpg,1800.0,2559.0,0.7033997655334114,0.6133896112442017,0.6342655420303345,0.5977944731712341,0.10128215700387955,0.11608470231294632,0.12426681816577911,0.6271998882293701,0.11195825785398483,0.05793732782369146,6.512960908366949e-07,0.0008503755670972168,0.006290217395871878,0.011838608421385288,0.018632495775818825,0.040331292897462845,0.017305154353380203,0.011844687163829803,0.015939602628350258,0.14115604758262634,0.5100536346435547,0.22548086941242218,0.0002763666270766407,0.0,0.0,0.0
39.jpg,39.jpg,262.0,193.0,1.3575129533678756,0.9377085566520691,0.9382772445678711,0.9402951598167419,0.14259757101535797,0.1427118331193924,0.1365840584039688,0.9383018612861633,0.1421585977077484,0.11684978386167147,0.0005537317483685911,0.0006921647000126541,0.0006130601395852864,0.0016414191341027617,0.0027884349692612886,0.004845153074711561,0.008088438771665096,0.012755606323480606,0.018846655264496803,0.016077997162938118,0.01562314573675394,0.017442550510168076,0.017996281385421753,0.020784717053174973,0.04129256680607796,0.8199580907821655
4.jpg,4.jpg,2400.0,3600.0,0.6666666666666666,0.3039529025554657,0.3039529025554657,0.3039529025554657,0.4599623680114746,0.4599623680114746,0.4599623680114746,0.3039528727531433,0.4599623680114746,0.10135904947916667,0.6960471272468567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3039529025554657
40.jpg,40.jpg,720.0,1280.0,0.5625,0.7031369805335999,0.6939215064048767,0.6668045520782471,0.20699405670166016,0.20507672429084778,0.19945687055587769,0.6939248442649841,0.20477235317230225,0.03458104395604396,0.06790690124034882,0.005834418348968029,0.0006119791651144624,0.0012424045708030462,0.0026497396174818277,0.0036067708861082792,0.0058029512874782085,0.007233073003590107,0.0074055991135537624,0.008862847462296486,0.1925705224275589,0.26276475191116333,0.19952908158302307,0.2239561676979065,0.009994574822485447,2.821180532919243e-05
41.jpg,41.jpg,400.0,461.0,0.8676789587852495,0.9349783062934875,0.9349783062934875,0.9349783062934875,0.246564120054245,0.246564120054245,0.246564120054245,0.9349782466888428,0.2465641051530838,0.07183527542372882,0.06502169370651245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9349783062934875
42.jpg,42.jpg,944.0,1164.0,0.8109965635738832,0.9586523175239563,0.9356198310852051,0.9291895031929016,0.15741413831710815,0.14287379384040833,0.13028308749198914,0.9400503635406494,0.14455102384090424,0.0439360119047619,0.009090693667531013,0.0030032326467335224,0.0022114713210612535,0.0022324027959257364,0.0023452516179531813,0.004383809398859739,0.006063799373805523,0.005528678186237812,0.004027971997857094,0.0038095549680292606,0.003937874920666218,0.005896346643567085,0.004597675986588001,0.0053575849160552025,0.011195686645805836,0.9263179898262024
43.jpg,43.jpg,276.0,400.0,0.69,0.694779098033905,0.6987618207931519,0.6868211030960083,0.1016593649983406,0.1058405339717865,0.11373158544301987,0.6970545053482056,0.10519376397132874,0.08538999326145552,0.0007155797211453319,0.0010869564721360803,0.002635869663208723,0.005851449444890022,0.008641304448246956,0.009021739475429058,0.013994565233588219,0.02351449243724346,0.021666666492819786,0.026884058490395546,0.16620470583438873,0.46637681126594543,0.23298007249832153,0.015208333730697632,0.004266304429620504,0.0009510869276709855
44.jpg,44.jpg,800.0,458.0,1.7467248908296944,0.9356143474578857,0.9354514479637146,0.9353362321853638,0.18951670825481415,0.189442440867424,0.18964029848575592,0.9354778528213501,0.18947134912014008,0.09709696588366891,0.010611353442072868,0.007734715938568115,0.006806768476963043,0.007098799105733633,0.0068122269585728645,0.006484716199338436,0.006170851644128561,0.005425764247775078,0.005865174811333418,0.005589519627392292,0.006252729333937168,0.00688864616677165,0.00815502181649208,0.008755458518862724,0.021323690190911293,0.8800245523452759
45.jpg,45.jpg,1024.0,1024.0,1.0,0.5010947585105896,0.4966074228286743,0.48709607124328613,0.1958661824464798,0.19775791466236115,0.18877120316028595,0.496875137090683,0.19640778005123138,0.07879638671875,0.10138225555419922,0.0075550079345703125,0.0152587890625,0.026691436767578125,0.01630878448486328,0.014676094055175781,0.03295707702636719,0.11223125457763672,0.19330692291259766,0.23454761505126953,0.17559814453125,0.06676578521728516,0.0023870468139648438,0.000278472900390625,5.435943603515625e-05,9.5367431640625e-07
46.jpg,46.jpg,768.0,1024.0,0.75,0.7603919506072998,0.7415609955787659,0.7206165790557861,0.154338538646698,0.1603749394416809,0.15864600241184235,0.7440525889396667,0.15870150923728943,0.03558009530791789,4.069010537932627e-05,0.0102628068998456,0.0257415771484375,0.010013580322265625,0.0111325578764081,0.014452616684138775,0.0054715475998818874,0.004108428955078125,0.0055529274977743626,0.0047594704665243626,0.008235931396484375,0.1032257080078125,0.5722935795783997,0.21602630615234375,0.0086733503267169,8.900959983293433e-06
47.jpg,47.jpg,191.0,263.0,0.7262357414448669,0.8289005160331726,0.8096522688865662,0.916684627532959,0.13240453600883484,0.13324779272079468,0.13684764504432678,0.8214594721794128,0.13310252130031586,0.11795321377840909,0.0010749904904514551,0.000776382046751678,0.0016722074942663312,0.003503672778606415,0.008659645915031433,0.009615193121135235,0.01222304068505764,0.014850795269012451,0.022773873060941696,0.019170664250850677,0.01793641597032547,0.022415542975068092,0.04520932585000992,0.6242510080337524,0.1847590208053589,0.011108235456049442
48.jpg,48.jpg,424.0,224.0,1.8928571428571428,0.9288898706436157,0.9288412928581238,0.9288898706436157,0.2100994884967804,0.21009713411331177,0.2100994884967804,0.9288550615310669,0.21009770035743713,0.08291096332644628,0.01625673845410347,0.008675876073539257,0.007443985901772976,0.007401870097965002,0.007549275644123554,0.007243935484439135,0.00710705853998661,0.006538494024425745,0.007401870097965002,0.0074755726382136345,0.007980963215231895,0.007707210257649422,0.009939352981746197,0.010107817128300667,0.014172001741826534,0.8669979572296143
49.jpg,49.jpg,462.0,283.0,1.6325088339222615,0.9086328744888306,0.9406048059463501,0.9564953446388245,0.10876497626304626,0.10868606716394424,0.11022194474935532,0.9349564909934998,0.10878026485443115,0.029329661270983215,0.0015143866185098886,0.0032429290004074574,0.0032658742275089025,0.0027534302789717913,0.00234806421212852,0.002149205422028899,0.00224098633043468,0.001988588599488139,0.0021415569353848696,0.001912104431539774,0.0022562830708920956,0.0027381335385143757,0.003388249082490802,0.012038609012961388,0.27314794063568115,0.6828736662864685
5.jpg,5.jpg,1024.0,1024.0,1.0,0.6813682913780212,0.6769602298736572,0.6789681911468506,0.09563226252794266,0.08611084520816803,0.08494383841753006,0.6780418157577515,0.08716248720884323,0.046142578125,0.00014972686767578125,0.0011034011840820312,0.0034856796264648438,0.0055866241455078125,0.0055942535400390625,0.004711151123046875,0.0051555633544921875,0.019609451293945312,0.009726524353027344,0.010949134826660156,0.5877323150634766,0.2323923110961914,0.07931900024414062,0.03446483612060547,2.002716064453125e-05,0.0
50.jpg,50.jpg,701.0,1000.0,0.701,0.7096426486968994,0.714307427406311,0.7538421750068665,0.14584653079509735,0.14386843144893646,0.14182047545909882,0.7161665558815002,0.14408478140830994,0.1000535102739726,0.0006034236866980791,0.0030014265794306993,0.005870185326784849,0.008572040125727654,0.009644793346524239,0.012359486892819405,0.01793295331299305,0.04199286550283432,0.04592011496424675,0.05777888745069504,0.07613837718963623,0.16483594477176666,0.32388588786125183,0.22940941154956818,0.002047075657173991,7.132667633413803e-06
51.jpg,51.jpg,685.0,915.0,0.7486338797814208,0.7562562227249146,0.7721447944641113,0.7801885604858398,0.25650396943092346,0.24514265358448029,0.24068504571914673,0.7693484425544739,0.2457476109266281,0.09262262089586568,0.0213776882737875,0.017457621172070503,0.0253057312220335,0.03155997022986412,0.01538351085036993,0.0067679788917303085,0.00669777812436223,0.007647082209587097,0.009794583544135094,0.02437557280063629,0.03626660257577896,0.05653543770313263,0.12870647013187408,0.14467711746692657,0.3096837103366852,0.15776315331459045
52.jpg,52.jpg,1023.0,770.0,1.3285714285714285,0.8644178509712219,0.8156997561454773,0.7136407494544983,0.19864973425865173,0.18540295958518982,0.17696404457092285,0.8186936378479004,0.1870882511138916,0.10070082720588236,6.728364678565413e-05,0.0024717217311263084,0.023396935313940048,0.030348733067512512,0.011509311385452747,0.006664889398962259,0.005744500085711479,0.005157989449799061,0.004939635284245014,0.00524939363822341,0.006011095363646746,0.008918256498873234,0.05806959420442581,0.4323773980140686,0.31906285881996155,0.08001040667295456
53.jpg,53.jpg,810.0,1053.0,0.7692307692307693,0.9534063935279846,0.9539841413497925,0.9530832767486572,0.13473625481128693,0.13337677717208862,0.13546068966388702,0.9537964463233948,0.1336592137813568,0.10330384036144578,2.344858330616262e-06,8.324247028212994e-05,0.000678836484439671,0.002817347180098295,0.006723881233483553,0.00853645708411932,0.008224590681493282,0.007484787609428167,0.008325419388711452,0.00791858695447445,0.007451959885656834,0.007576237432658672,0.008992531336843967,0.010856693610548973,0.03158172592520714,0.8827453851699829
54.jpg,54.jpg,600.0,424.0,1.4150943396226414,0.9086964130401611,0.9083490371704102,0.9108136892318726,0.23635664582252502,0.23739281296730042,0.23247262835502625,0.9086005687713623,0.23680131137371063,0.08652020027624309,0.004174528177827597,0.007543238811194897,0.04595518857240677,0.01589229516685009,0.004457547329366207,0.0036831761244684458,0.004768081940710545,0.004925314337015152,0.0059787738136947155,0.0066705974750220776,0.00795990601181984,0.008156446740031242,0.00939465407282114,0.011222484521567822,0.020102201029658318,0.839115560054779
55.jpg,55.jpg,648.0,839.0,0.7723480333730631,0.5672532320022583,0.582582414150238,0.5930915474891663,0.07650647312402725,0.07575061172246933,0.07490456104278564,0.5800826549530029,0.07571925222873688,0.053814199395770396,0.0,3.494754128041677e-05,0.0006879147840663791,0.0034303772263228893,0.0072488561272621155,0.010184449143707752,0.020534439012408257,0.06545858830213547,0.22055578231811523,0.45999976992607117,0.13452965021133423,0.07717520743608475,0.0001600229588802904,0.0,0.0,0.0
56.jpg,56.jpg,537.0,403.0,1.3325062034739454,0.9007699489593506,0.9006889462471008,0.9007699489593506,0.267009437084198,0.26698943972587585,0.267009437084198,0.9007120132446289,0.26699498295783997,0.08492943548387097,0.05840738117694855,0.009500441141426563,0.004768704064190388,0.0042373077012598515,0.00439903698861599,0.004301999229937792,0.004713254049420357,0.004643941298127174,0.0047363582998514175,0.004884224850684404,0.005572729744017124,0.0060440548695623875,0.007148435339331627,0.007550448179244995,0.017397452145814896,0.8516942262649536
57.jpg,57.jpg,984.0,1138.0,0.8646748681898067,0.9541056752204895,0.9541056752204895,0.9541056752204895,0.20189876854419708,0.20189876854419708,0.20189876854419708,0.9541055560112,0.2018987238407135,0.047521642736486486,0.03811958059668541,0.0010198322124779224,0.0010912740835919976,0.0010823438642546535,0.0010028647957369685,0.0008823067182675004,0.0019039249746128917,0.0010162601247429848,0.00108770199585706,0.0011109205661341548,0.0010207252344116569,0.0010948461713269353,0.0009787532035261393,0.0012975623831152916,0.0011412834282964468,0.9461498260498047
58.jpg,58.jpg,1024.0,1024.0,1.0,0.5885878801345825,0.5903493762016296,0.5773354768753052,0.049425821751356125,0.05706288293004036,0.05542118102312088,0.5890366435050964,0.0548890195786953,0.0298919677734375,8.58306884765625e-06,0.00013256072998046875,0.000812530517578125,0.0025806427001953125,0.004589080810546875,0.006075859069824219,0.006861686706542969,0.008719444274902344,0.2371845245361328,0.5041131973266602,0.22862815856933594,0.00029277801513671875,9.5367431640625e-07,0.0,0.0,0.0
